id	author	text	raw_text	likes	published_at	updated_at	num_replies
UgzMHHBE8_Ik_WabGK94AaABAg	三善善三	すずちゃんすげぇな！曲作れんじゃん！	すずちゃんすげぇな！曲作れんじゃん！	0	2019-09-30T16:33:13.000Z	2019-09-30T16:33:13.000Z	0
Ugwm4eRqVo1OZ5OxK1x4AaABAg	igarararara	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=1m24s"">1:24</a><br />最高"	"1:24
最高"	5	2019-09-30T16:24:47.000Z	2019-09-30T16:24:47.000Z	0
Ugz06W8pWRe45ZRgPxN4AaABAg	ましこましお	日陰の休日<br />そば打ち編よろしくお願いします	"日陰の休日
そば打ち編よろしくお願いします"	1	2019-09-30T16:20:25.000Z	2019-09-30T16:20:25.000Z	0
Ugy8Ywj_YF1V9fSPbbN4AaABAg	東大&女装 トレビのいずみん	光合成してるね植物たちもwww	光合成してるね植物たちもwww	0	2019-09-30T16:18:29.000Z	2019-09-30T16:18:29.000Z	0
UgwNKvEBCuSxYuYMCu54AaABAg	伊藤たえ	高瀬面白すぎwwwサングラスやべぇよww	高瀬面白すぎwwwサングラスやべぇよww	1	2019-09-30T16:14:33.000Z	2019-09-30T16:14:33.000Z	0
UgwAtVn35LcytX4oJWJ4AaABAg	球児	ひなのの目覚ましの止め方が同じで驚きw	ひなのの目覚ましの止め方が同じで驚きw	0	2019-09-30T16:07:29.000Z	2019-09-30T16:07:29.000Z	0
Ugy0tthZ1AUjmlZ56ot4AaABAg	球児	ひなのが布団派だったとはw	ひなのが布団派だったとはw	0	2019-09-30T16:06:42.000Z	2019-09-30T16:06:42.000Z	0
Ugzw53FfxJ136vVJz-h4AaABAg	球児	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m36s"">0:36</a><br />ツボw"	"0:36
ツボw"	1	2019-09-30T16:03:17.000Z	2019-09-30T16:03:17.000Z	0
UgxY6aLqCaWTgPIBxuZ4AaABAg	道力大河	少林寺拳法やん！俺もやってるから、なんか嬉しい	少林寺拳法やん！俺もやってるから、なんか嬉しい	0	2019-09-30T15:59:36.000Z	2019-09-30T15:59:36.000Z	0
UgydPVwuK8LpLI7wz-B4AaABAg	団子侍	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=1m43s"">1:43</a> 昭和のテレビかっていうくらい目覚ましを叩きまくるひなの"	1:43 昭和のテレビかっていうくらい目覚ましを叩きまくるひなの	0	2019-09-30T15:42:37.000Z	2019-09-30T15:42:37.000Z	0
UgyvRjrPRqMAnbwSGaB4AaABAg	not oshima yuko	ひなのちゃん～めちゃめちゃかわいい～	ひなのちゃん～めちゃめちゃかわいい～	0	2019-09-30T15:32:51.000Z	2019-09-30T15:32:51.000Z	0
